Red,Green,Blue,Main Color
20,50,20,Black
20,50,30,Black
20,50,40,Black
20,50,50,Black
20,50,60,Black
20,50,70,Black
20,50,80,Black
20,50,90,Black
20,50,100,Black
20,50,110,Purple
20,50,120,Purple
20,50,130,Purple
20,50,140,Purple
20,50,150,Blue
20,50,160,Blue
20,50,170,Blue
20,50,180,Blue
20,50,190,Blue
20,50,200,Blue
20,50,210,Blue
20,50,220,Blue
20,50,230,Blue
20,50,240,Blue
20,50,250,Blue
20,60,0,Black
20,60,10,Black
20,60,20,Black
20,60,30,Black
20,60,40,Black
20,60,50,Black
20,60,60,Black
20,60,70,Black
20,60,80,Black
20,60,90,Black
20,60,100,Black
20,60,110,Purple
20,60,120,Purple
20,60,130,Purple
20,60,140,Purple
20,60,150,Blue
20,60,160,Blue
20,60,170,Blue
20,60,180,Blue
20,60,190,Blue
20,60,200,Blue
20,60,210,Blue
20,60,220,Blue
20,60,230,Blue
20,60,240,Blue
20,60,250,Blue
20,70,0,Black
20,70,10,Black
20,70,20,Black
20,70,30,Black
20,70,40,Black
20,70,50,Black
20,70,60,Black
20,70,70,Black
20,70,80,Black
20,70,90,Black
20,70,100,Black
20,70,110,Purple
20,70,120,Purple
20,70,130,Purple
20,70,140,Purple
20,70,150,Blue
20,70,160,Blue
20,70,170,Blue
20,70,180,Blue
20,70,190,Blue
20,70,200,Blue
20,70,210,Blue
20,70,220,Blue
20,70,230,Blue
20,70,240,Blue
20,70,250,Blue
20,80,0,Black
20,80,10,Black
20,80,20,Black
20,80,30,Black
20,80,40,Black
20,80,50,Black
20,80,60,Black
20,80,70,Black
20,80,80,Black
20,80,90,Black
20,80,100,Black
20,80,110,Purple
20,80,120,Purple
20,80,130,Purple
20,80,140,Purple
20,80,150,Blue
20,80,160,Blue
20,80,170,Blue
20,80,180,Blue
20,80,190,Blue
20,80,200,Blue
20,80,210,Blue
20,80,220,Blue
20,80,230,Blue
20,80,240,Blue
20,80,250,Blue
20,90,0,Black
20,90,10,Black
20,90,20,Black
20,90,30,Black
20,90,40,Black
20,90,50,Black
20,90,60,Black
20,90,70,Black
20,90,80,Black
20,90,90,Black
20,90,100,Black
20,90,110,Purple
20,90,120,Purple
20,90,130,Purple
20,90,140,Purple
20,90,150,Blue
20,90,160,Blue
20,90,170,Blue
20,90,180,Blue
20,90,190,Blue
20,90,200,Blue
20,90,210,Blue
20,90,220,Blue
20,90,230,Blue
20,90,240,Blue
20,90,250,Blue
20,100,0,Black
20,100,10,Black
20,100,20,Black
20,100,30,Black
20,100,40,Black
20,100,50,Black
20,100,60,Black
20,100,70,Black
20,100,80,Black
20,100,90,Black
20,100,100,Black
20,100,110,Purple
20,100,120,Purple
20,100,130,Purple
20,100,140,Purple
20,100,150,Blue
20,100,160,Blue
20,100,170,Blue
20,100,180,Blue
20,100,190,Blue
20,100,200,Blue
20,100,210,Blue
20,100,220,Blue
20,100,230,Blue
20,100,240,Blue
20,100,250,Blue
20,110,0,Black
20,110,10,Black
20,110,20,Black
20,110,30,Black
20,110,40,Black
20,110,50,Black
20,110,60,Black
20,110,70,Black
20,110,80,Black
20,110,90,Black
20,110,100,Brown
20,110,110,Purple
20,110,120,Purple
20,110,130,Purple
20,110,140,Purple
20,110,150,Blue
20,110,160,Blue
20,110,170,Blue
20,110,180,Blue
20,110,190,Blue
20,110,200,Blue
20,110,210,Blue
20,110,220,Blue
20,110,230,Blue
20,110,240,Blue
20,110,250,Blue
20,120,0,Black
20,120,10,Black
20,120,20,Black
20,120,30,Black
20,120,40,Black
20,120,50,Black
20,120,60,Black
20,120,70,Brown
20,120,80,Brown
20,120,90,Brown
20,120,100,Brown
20,120,110,Brown
20,120,120,Purple
20,120,130,Purple
20,120,140,Purple
20,120,150,Blue
20,120,160,Blue
20,120,170,Blue
20,120,180,Blue
20,120,190,Blue
20,120,200,Blue
20,120,210,Blue
20,120,220,Blue
20,120,230,Blue
20,120,240,Blue
20,120,250,Blue
20,130,0,Green
20,130,10,Green
20,130,20,Green
20,130,30,Green
20,130,40,Green
20,130,50,Green
20,130,60,Brown
20,130,70,Brown
20,130,80,Brown
20,130,90,Brown
20,130,100,Brown
20,130,110,Brown
20,130,120,Brown
20,130,130,Purple
20,130,140,Purple
20,130,150,Blue
20,130,160,Blue
20,130,170,Blue
20,130,180,Blue
20,130,190,Blue
20,130,200,Blue
20,130,210,Blue
20,130,220,Blue
20,130,230,Blue
20,130,240,Blue
20,130,250,Blue
20,140,0,Green
20,140,10,Green
20,140,20,Green
20,140,30,Green
20,140,40,Green
20,140,50,Green
20,140,60,Green
20,140,70,Green
20,140,80,Green
20,140,90,Green
20,140,100,Green
20,140,110,Green
20,140,120,Green
20,140,130,Green
20,140,140,Purple
20,140,150,Blue
20,140,160,Blue
20,140,170,Blue
20,140,180,Blue
20,140,190,Blue
20,140,200,Blue
20,140,210,Blue
20,140,220,Blue
20,140,230,Blue
20,140,240,Blue
20,140,250,Blue
20,150,0,Green
20,150,10,Green
20,150,20,Green
20,150,30,Green
20,150,40,Green
20,150,50,Green
20,150,60,Green
20,150,70,Green
20,150,80,Green
20,150,90,Green
20,150,100,Green
20,150,110,Green
20,150,120,Green
20,150,130,Green
20,150,140,Green
20,150,150,Blue
20,150,160,Blue
20,150,170,Blue
20,150,180,Blue
20,150,190,Blue
20,150,200,Blue
20,150,210,Blue
20,150,220,Blue
20,150,230,Blue
20,150,240,Blue
20,150,250,Blue
20,160,0,Green
20,160,10,Green
20,160,20,Green
20,160,30,Green
20,160,40,Green
20,160,50,Green
20,160,60,Green
20,160,70,Green
20,160,80,Green
20,160,90,Green
20,160,100,Green
20,160,110,Green
20,160,120,Green
20,160,130,Green
20,160,140,Green
20,160,150,Green
20,160,160,Blue
20,160,170,Blue
20,160,180,Blue
20,160,190,Blue
20,160,200,Blue
20,160,210,Blue
20,160,220,Blue
20,160,230,Blue
20,160,240,Blue
20,160,250,Blue
20,170,0,Green
20,170,10,Green
20,170,20,Green
20,170,30,Green
20,170,40,Green
20,170,50,Green
20,170,60,Green
20,170,70,Green
20,170,80,Green
20,170,90,Green
20,170,100,Green
20,170,110,Green
20,170,120,Green
20,170,130,Green
20,170,140,Green
20,170,150,Green
20,170,160,Green
20,170,170,Blue
20,170,180,Blue
20,170,190,Blue
20,170,200,Blue
20,170,210,Blue
20,170,220,Blue
20,170,230,Blue
20,170,240,Blue
20,170,250,Blue
20,180,0,Green
20,180,10,Green
20,180,20,Green
20,180,30,Green
20,180,40,Green
20,180,50,Green
20,180,60,Green
20,180,70,Green
20,180,80,Green
20,180,90,Green
20,180,100,Green
20,180,110,Green
20,180,120,Green
20,180,130,Green
20,180,140,Green
20,180,150,Green
20,180,160,Green
20,180,170,Green
20,180,180,Blue
20,180,190,Blue
20,180,200,Blue
20,180,210,Blue
20,180,220,Blue
20,180,230,Blue
20,180,240,Blue
20,180,250,Blue
20,190,0,Green
20,190,10,Green
20,190,20,Green
20,190,30,Green
20,190,40,Green
20,190,50,Green
20,190,60,Green
20,190,70,Green
20,190,80,Green
20,190,90,Green
20,190,100,Green
20,190,110,Green
20,190,120,Green
20,190,130,Green
20,190,140,Green
20,190,150,Green
20,190,160,Green
20,190,170,Green
20,190,180,Green
20,190,190,Blue
20,190,200,Blue
20,190,210,Blue
20,190,220,Blue
20,190,230,Blue
20,190,240,Blue
20,190,250,Blue
20,200,0,Green
20,200,10,Green
20,200,20,Green
20,200,30,Green
20,200,40,Green
20,200,50,Green
20,200,60,Green
20,200,70,Green
20,200,80,Green
20,200,90,Green
20,200,100,Green
20,200,110,Green
20,200,120,Green
20,200,130,Green
20,200,140,Green
20,200,150,Green
20,200,160,Green
20,200,170,Green
20,200,180,Green
20,200,190,Green
20,200,200,Blue
20,200,210,Blue
20,200,220,Blue
20,200,230,Blue
20,200,240,Blue
20,200,250,Blue
20,210,0,Green
20,210,10,Green
20,210,20,Green
20,210,30,Green
20,210,40,Green
20,210,50,Green
20,210,60,Green
20,210,70,Green
20,210,80,Green
20,210,90,Green
20,210,100,Green
20,210,110,Green
20,210,120,Green
20,210,130,Green
20,210,140,Green
20,210,150,Green
20,210,160,Green
20,210,170,Green
20,210,180,Green
20,210,190,Green
20,210,200,Green
20,210,210,Blue
20,210,220,Blue
20,210,230,Blue
20,210,240,Blue
20,210,250,Blue
20,220,0,Green
20,220,10,Green
20,220,20,Green
20,220,30,Green
20,220,40,Green
20,220,50,Green
20,220,60,Green
20,220,70,Green
20,220,80,Green
20,220,90,Green
20,220,100,Green
20,220,110,Green
20,220,120,Green
20,220,130,Green
20,220,140,Green
20,220,150,Green
20,220,160,Green
20,220,170,Green
20,220,180,Green
20,220,190,Green
20,220,200,Green
20,220,210,Green
20,220,220,Blue
20,220,230,Blue
20,220,240,Blue
20,220,250,Blue
20,230,0,Green
20,230,10,Green
20,230,20,Green
20,230,30,Green
20,230,40,Green
20,230,50,Green
20,230,60,Green
20,230,70,Green
20,230,80,Green
20,230,90,Green
20,230,100,Green
20,230,110,Green
20,230,120,Green
20,230,130,Green
20,230,140,Green
20,230,150,Green
20,230,160,Green
20,230,170,Green
20,230,180,Green
20,230,190,Green
20,230,200,Green
20,230,210,Green
20,230,220,Green
20,230,230,Blue
20,230,240,Blue
20,230,250,Blue
20,240,0,Green
20,240,10,Green
20,240,20,Green
20,240,30,Green
20,240,40,Green
20,240,50,Green
20,240,60,Green
20,240,70,Green
20,240,80,Green
20,240,90,Green
20,240,100,Green
20,240,110,Green
20,240,120,Green
20,240,130,Green
20,240,140,Green
20,240,150,Green
20,240,160,Green
20,240,170,Green
20,240,180,Green
20,240,190,Green
20,240,200,Green
20,240,210,Green
20,240,220,Green
20,240,230,Green
20,240,240,White
20,240,250,White
20,250,0,Green
20,250,10,Green
20,250,20,Green
20,250,30,Green
20,250,40,Green
20,250,50,Green
20,250,60,Green
20,250,70,Green
20,250,80,Green
20,250,90,Green
20,250,100,Green
20,250,110,Green
20,250,120,Green
20,250,130,Green
20,250,140,Green
20,250,150,Green
20,250,160,Green
20,250,170,Green
20,250,180,Green
20,250,190,Green
20,250,200,Green
20,250,210,Green
20,250,220,Green
20,250,230,Green
20,250,240,White
20,250,250,White
30,0,0,Black
30,0,10,Black
30,0,20,Black
30,0,30,Black
30,0,40,Black
30,0,50,Black
30,0,60,Black
30,0,70,Black
30,0,80,Black
30,0,90,Black
30,0,100,Purple
30,0,110,Purple
30,0,120,Purple
30,0,130,Purple
30,0,140,Purple
30,0,150,Purple
30,0,160,Blue
30,0,170,Blue
30,0,180,Blue
30,0,190,Blue
30,0,200,Blue
30,0,210,Blue
30,0,220,Blue
30,0,230,Blue
30,0,240,Blue
30,0,250,Blue
30,10,0,Black
30,10,10,Black
30,10,20,Black
30,10,30,Black
30,10,40,Black
30,10,50,Black
30,10,60,Black
30,10,70,Black
30,10,80,Black
30,10,90,Black
30,10,100,Purple
30,10,110,Purple
30,10,120,Purple
30,10,130,Purple
30,10,140,Purple
30,10,150,Purple
30,10,160,Blue
30,10,170,Blue
30,10,180,Blue
30,10,190,Blue
30,10,200,Blue
30,10,210,Blue
30,10,220,Blue
30,10,230,Blue
30,10,240,Blue
30,10,250,Blue
30,20,0,Black
30,20,10,Black
30,20,20,Black
30,20,30,Black
30,20,40,Black
30,20,50,Black
30,20,60,Black
30,20,70,Black
30,20,80,Black
30,20,90,Black
30,20,100,Purple
30,20,110,Purple
30,20,120,Purple
30,20,130,Purple
30,20,140,Purple
30,20,150,Purple
30,20,160,Blue
30,20,170,Blue
30,20,180,Blue
30,20,190,Blue
30,20,200,Blue
30,20,210,Blue
30,20,220,Blue
30,20,230,Blue
30,20,240,Blue
30,20,250,Blue
30,30,0,Black
30,30,10,Black
30,30,20,Black
30,30,30,Black
30,30,40,Black
30,30,50,Black
30,30,60,Black
30,30,70,Black
30,30,80,Black
30,30,90,Black
30,30,100,Purple
30,30,110,Purple
30,30,120,Purple
30,30,130,Purple
30,30,140,Purple
30,30,150,Purple
30,30,160,Blue
30,30,170,Blue
30,30,180,Blue
30,30,190,Blue
30,30,200,Blue
30,30,210,Blue
30,30,220,Blue
30,30,230,Blue
30,30,240,Blue
30,30,250,Blue
30,40,0,Black
30,40,10,Black
30,40,20,Black
30,40,30,Black
30,40,40,Black
30,40,50,Black
30,40,60,Black
30,40,70,Black
30,40,80,Black
30,40,90,Black
30,40,100,Purple
30,40,110,Purple
30,40,120,Purple
30,40,130,Purple
30,40,140,Purple
30,40,150,Purple
30,40,160,Blue
30,40,170,Blue
30,40,180,Blue
30,40,190,Blue
30,40,200,Blue
30,40,210,Blue
30,40,220,Blue
30,40,230,Blue
30,40,240,Blue
30,40,250,Blue
30,50,0,Black
30,50,10,Black
30,50,20,Black
30,50,30,Black
30,50,40,Black
30,50,50,Black
30,50,60,Black
30,50,70,Black
30,50,80,Black
30,50,90,Black
30,50,100,Purple
30,50,110,Purple
30,50,120,Purple
30,50,130,Purple
30,50,140,Purple
30,50,150,Purple
30,50,160,Blue
30,50,170,Blue
30,50,180,Blue
30,50,190,Blue
30,50,200,Blue
30,50,210,Blue
30,50,220,Blue
30,50,230,Blue
30,50,240,Blue
30,50,250,Blue
30,60,0,Black
30,60,10,Black
30,60,20,Black
30,60,30,Black
30,60,40,Black
30,60,50,Black
30,60,60,Black
30,60,70,Black
30,60,80,Black
30,60,90,Black
30,60,100,Purple
30,60,110,Purple
30,60,120,Purple
30,60,130,Purple
30,60,140,Purple
30,60,150,Purple
30,60,160,Blue
30,60,170,Blue
30,60,180,Blue
30,60,190,Blue
30,60,200,Blue
30,60,210,Blue
30,60,220,Blue
30,60,230,Blue
30,60,240,Blue
30,60,250,Blue
30,70,0,Black
30,70,10,Black
30,70,20,Black
30,70,30,Black
30,70,40,Black
30,70,50,Black
30,70,60,Black
30,70,70,Black
30,70,80,Black
30,70,90,Black
30,70,100,Purple
30,70,110,Purple
30,70,120,Purple
30,70,130,Purple
30,70,140,Purple
30,70,150,Purple
30,70,160,Blue
30,70,170,Blue
30,70,180,Blue
30,70,190,Blue
30,70,200,Blue
30,70,210,Blue
30,70,220,Blue
30,70,230,Blue
30,70,240,Blue
30,70,250,Blue
30,80,0,Black
30,80,10,Black
30,80,20,Black
30,80,30,Black
30,80,40,Black
30,80,50,Black
30,80,60,Black
30,80,70,Black
30,80,80,Black
30,80,90,Black
30,80,100,Purple
30,80,110,Purple
30,80,120,Purple
30,80,130,Purple
30,80,140,Purple
30,80,150,Purple
30,80,160,Blue
30,80,170,Blue
30,80,180,Blue
30,80,190,Blue
30,80,200,Blue
30,80,210,Blue
30,80,220,Blue
30,80,230,Blue
30,80,240,Blue
30,80,250,Blue
30,90,0,Black
30,90,10,Black
30,90,20,Black
30,90,30,Black
30,90,40,Black
30,90,50,Black
30,90,60,Black
30,90,70,Black
30,90,80,Black
30,90,90,Black
30,90,100,Purple
30,90,110,Purple
30,90,120,Purple
30,90,130,Purple
30,90,140,Purple
30,90,150,Purple
30,90,160,Blue
30,90,170,Blue
30,90,180,Blue
30,90,190,Blue
30,90,200,Blue
30,90,210,Blue
30,90,220,Blue
30,90,230,Blue
30,90,240,Blue
30,90,250,Blue
30,100,0,Black
30,100,10,Black
30,100,20,Black
30,100,30,Black
30,100,40,Black
30,100,50,Black
30,100,60,Black
30,100,70,Brown
30,100,80,Brown
30,100,90,Brown
30,100,100,Brown
30,100,110,Purple
30,100,120,Purple
30,100,130,Purple
30,100,140,Purple
30,100,150,Purple
30,100,160,Blue
30,100,170,Blue
30,100,180,Blue
30,100,190,Blue
30,100,200,Blue
30,100,210,Blue
30,100,220,Blue
30,100,230,Blue
30,100,240,Blue
30,100,250,Blue
30,110,0,Black
30,110,10,Black
30,110,20,Black
30,110,30,Brown
30,110,40,Brown
30,110,50,Brown
30,110,60,Brown
30,110,70,Brown
30,110,80,Brown
30,110,90,Brown
30,110,100,Brown
30,110,110,Brown
30,110,120,Purple
30,110,130,Purple
30,110,140,Purple
30,110,150,Purple
30,110,160,Blue
30,110,170,Blue
30,110,180,Blue
30,110,190,Blue
30,110,200,Blue
30,110,210,Blue
30,110,220,Blue
30,110,230,Blue
30,110,240,Blue
30,110,250,Blue
30,120,0,Brown
30,120,10,Brown
30,120,20,Brown
30,120,30,Brown
30,120,40,Brown
30,120,50,Brown
30,120,60,Brown
30,120,70,Brown
30,120,80,Brown
30,120,90,Brown
30,120,100,Brown
30,120,110,Brown
30,120,120,Purple
30,120,130,Purple
30,120,140,Purple
30,120,150,Purple
30,120,160,Blue
30,120,170,Blue
30,120,180,Blue
30,120,190,Blue
30,120,200,Blue
30,120,210,Blue
30,120,220,Blue
30,120,230,Blue
30,120,240,Blue
30,120,250,Blue
30,130,0,Brown
30,130,10,Brown
30,130,20,Brown
30,130,30,Brown
30,130,40,Brown
30,130,50,Brown
30,130,60,Brown
30,130,70,Brown
30,130,80,Brown
30,130,90,Brown
30,130,100,Brown
30,130,110,Brown
30,130,120,Brown
30,130,130,Purple
30,130,140,Purple
30,130,150,Purple
30,130,160,Blue
30,130,170,Blue
30,130,180,Blue
30,130,190,Blue
30,130,200,Blue
30,130,210,Blue
30,130,220,Blue
30,130,230,Blue
30,130,240,Blue
30,130,250,Blue
30,140,0,Green
30,140,10,Green
30,140,20,Green
30,140,30,Green
30,140,40,Green
30,140,50,Green
30,140,60,Green
30,140,70,Green
30,140,80,Green
30,140,90,Brown
30,140,100,Brown
30,140,110,Brown
30,140,120,Brown
30,140,130,Purple
30,140,140,Purple
30,140,150,Purple
30,140,160,Blue
30,140,170,Blue
30,140,180,Blue
30,140,190,Blue
30,140,200,Blue
30,140,210,Blue
30,140,220,Blue
30,140,230,Blue
30,140,240,Blue
30,140,250,Blue
30,150,0,Green
30,150,10,Green
30,150,20,Green
30,150,30,Green
30,150,40,Green
30,150,50,Green
30,150,60,Green
30,150,70,Green
30,150,80,Green
30,150,90,Green
30,150,100,Green
30,150,110,Green
30,150,120,Green
30,150,130,Green
30,150,140,Green
30,150,150,Purple
30,150,160,Blue
30,150,170,Blue
30,150,180,Blue
30,150,190,Blue
30,150,200,Blue
30,150,210,Blue
30,150,220,Blue
30,150,230,Blue
30,150,240,Blue
30,150,250,Blue
30,160,0,Green
30,160,10,Green
30,160,20,Green
30,160,30,Green
30,160,40,Green
30,160,50,Green
30,160,60,Green
30,160,70,Green
30,160,80,Green
30,160,90,Green
30,160,100,Green
30,160,110,Green
30,160,120,Green
30,160,130,Green
30,160,140,Green
30,160,150,Green
30,160,160,Blue
30,160,170,Blue
30,160,180,Blue
30,160,190,Blue
30,160,200,Blue
30,160,210,Blue
30,160,220,Blue
30,160,230,Blue
30,160,240,Blue
30,160,250,Blue
30,170,0,Green
30,170,10,Green
30,170,20,Green
30,170,30,Green
30,170,40,Green
30,170,50,Green
30,170,60,Green
30,170,70,Green
30,170,80,Green
30,170,90,Green
30,170,100,Green
30,170,110,Green
30,170,120,Green
30,170,130,Green
30,170,140,Green
30,170,150,Green
30,170,160,Green
30,170,170,Blue
30,170,180,Blue
30,170,190,Blue
30,170,200,Blue
30,170,210,Blue
30,170,220,Blue
30,170,230,Blue
30,170,240,Blue
30,170,250,Blue
30,180,0,Green
30,180,10,Green
30,180,20,Green
30,180,30,Green
30,180,40,Green
30,180,50,Green
30,180,60,Green
30,180,70,Green
30,180,80,Green
30,180,90,Green
30,180,100,Green
30,180,110,Green
30,180,120,Green
30,180,130,Green
30,180,140,Green
30,180,150,Green
30,180,160,Green
30,180,170,Green
30,180,180,Blue
30,180,190,Blue
30,180,200,Blue
30,180,210,Blue
30,180,220,Blue
30,180,230,Blue
30,180,240,Blue
30,180,250,Blue
30,190,0,Green
30,190,10,Green
30,190,20,Green
30,190,30,Green
30,190,40,Green
30,190,50,Green
30,190,60,Green
30,190,70,Green
30,190,80,Green
30,190,90,Green
30,190,100,Green
30,190,110,Green
30,190,120,Green
30,190,130,Green
30,190,140,Green
30,190,150,Green
30,190,160,Green
30,190,170,Green
30,190,180,Green
30,190,190,Blue
30,190,200,Blue
30,190,210,Blue
30,190,220,Blue
30,190,230,Blue
30,190,240,Blue
30,190,250,Blue
30,200,0,Green
30,200,10,Green
30,200,20,Green
30,200,30,Green
30,200,40,Green
30,200,50,Green
30,200,60,Green
30,200,70,Green
30,200,80,Green
30,200,90,Green
30,200,100,Green
30,200,110,Green
30,200,120,Green
30,200,130,Green
30,200,140,Green
30,200,150,Green
30,200,160,Green
30,200,170,Green
30,200,180,Green
30,200,190,Green
30,200,200,Blue
30,200,210,Blue
30,200,220,Blue
30,200,230,Blue
30,200,240,Blue
30,200,250,Blue
30,210,0,Green
30,210,10,Green
30,210,20,Green
30,210,30,Green
30,210,40,Green
30,210,50,Green
30,210,60,Green
30,210,70,Green
30,210,80,Green
30,210,90,Green
30,210,100,Green
30,210,110,Green
30,210,120,Green
30,210,130,Green
30,210,140,Green
30,210,150,Green
30,210,160,Green
30,210,170,Green
30,210,180,Green
30,210,190,Green
30,210,200,Green
30,210,210,Blue
30,210,220,Blue
30,210,230,Blue
30,210,240,Blue
30,210,250,Blue
30,220,0,Green
30,220,10,Green
30,220,20,Green
30,220,30,Green
30,220,40,Green
30,220,50,Green
30,220,60,Green
30,220,70,Green
30,220,80,Green
30,220,90,Green
30,220,100,Green
30,220,110,Green
30,220,120,Green
30,220,130,Green
30,220,140,Green
30,220,150,Green
30,220,160,Green
30,220,170,Green
30,220,180,Green
30,220,190,Green
30,220,200,Green
30,220,210,Green
30,220,220,Blue
30,220,230,Blue
30,220,240,Blue
30,220,250,Blue
30,230,0,Green
30,230,10,Green
30,230,20,Green
30,230,30,Green
30,230,40,Green
30,230,50,Green
30,230,60,Green
30,230,70,Green
30,230,80,Green
30,230,90,Green
30,230,100,Green
30,230,110,Green
30,230,120,Green
30,230,130,Green
30,230,140,Green
30,230,150,Green
30,230,160,Green
30,230,170,Green
30,230,180,Green
30,230,190,Green
30,230,200,Green
30,230,210,Green
30,230,220,Green
30,230,230,White
30,230,240,White
30,230,250,White
30,240,0,Green
30,240,10,Green
30,240,20,Green
30,240,30,Green
30,240,40,Green
30,240,50,Green
30,240,60,Green
30,240,70,Green
30,240,80,Green
30,240,90,Green
30,240,100,Green
30,240,110,Green
30,240,120,Green
30,240,130,Green
30,240,140,Green
30,240,150,Green
30,240,160,Green
30,240,170,Green
30,240,180,Green
30,240,190,Green
30,240,200,Green
30,240,210,Green
30,240,220,Green
30,240,230,White
30,240,240,White
30,240,250,White
30,250,0,Green
30,250,10,Green
30,250,20,Green
30,250,30,Green
30,250,40,Green
30,250,50,Green
30,250,60,Green
30,250,70,Green
30,250,80,Green
30,250,90,Green
30,250,100,Green
30,250,110,Green
30,250,120,Green
30,250,130,Green
30,250,140,Green
30,250,150,Green
30,250,160,Green
30,250,170,Green
30,250,180,Green
30,250,190,Green
30,250,200,Green
30,250,210,Green
30,250,220,Green
30,250,230,White
30,250,240,White
30,250,250,White
40,0,0,Black
40,0,10,Black
40,0,20,Black
40,0,30,Black
